SaleId,CustomerId,ProductId,Date,Quantity,NetAmount,Discount
1746,C193408,P157866,2024-09-07,5,864.05,121.35
1747,C640228,P980619,2024-06-03,8,6946.71,1024.73
1748,C746305,P817843,2023-09-28,4,2147.49,200.23
1749,C744651,P775751,2024-05-30,5,2224.11,412.59
1750,C145537,P885016,2024-05-14,1,298.18,25.86
1751,C210570,P833885,2024-05-22,3,1695.21,79.32
1752,C875138,P207957,2024-11-20,5,5362.35,129.85
1753,C497757,P465110,2024-10-15,3,972.26,49.45
1754,C857331,P371270,2023-08-07,5,4317.77,619.33
1755,C403269,P107697,2024-04-28,2,425.4,87.86
1756,C727801,P710221,2024-08-07,3,32.4,2.85
1757,C854339,P525569,2025-03-15,3,2141.63,579.94
1758,C727801,P961816,2023-11-30,8,7093.4,1385.16
1759,C442637,P826289,2023-08-23,5,3436.69,459.76
1760,C985574,P310596,2023-05-29,5,3339.02,303.93
1761,C948746,P327724,2024-04-05,5,505.87,60.18
1762,C184840,P367946,2023-01-06,7,5904.8,82.79
1763,C660655,P515811,2024-10-23,3,1412.05,455.12
1764,C263770,P937934,2023-01-20,4,3876.66,213.3
1765,C144592,P065667,2023-10-29,6,354.23,2.11
1766,C486458,P864947,2023-11-30,4,2270.3,565.34
1767,C355445,P428001,2024-03-26,5,4757.01,130.54
1768,C198799,P539972,2023-11-30,8,7124.73,2193.19
1769,C097859,P833885,2023-02-17,7,3428.6,711.97
1770,C737329,P229314,2023-09-13,5,3172.58,1039.17
1771,C659474,P168876,2023-03-02,2,1001.19,14.25
1772,C538483,P937934,2024-07-04,6,5462.97,671.97
1773,C635262,P062363,2024-04-28,3,2505.48,707.55
1774,C223685,P722265,2025-03-04,7,2605.17,676.22
1775,C081273,P817843,2024-08-10,4,2017.96,329.76
1776,C555454,P841579,2023-12-02,5,3347.08,541.12
1777,C724337,P918103,2023-05-24,2,593.83,165.23
1778,C350253,P327724,2025-05-23,6,525.56,153.7
1779,C910316,P490957,2023-07-08,6,3923.6,520.3
1780,C967282,P644241,2023-12-08,4,3273.96,667.8
1781,C042388,P835266,2023-09-19,1,887.26,32.24
1782,C166307,P900194,2024-03-13,7,1785.19,450.54
1783,C438214,P107697,2023-03-03,6,1533.54,6.24
1784,C181933,P038166,2024-05-31,6,1325.95,326.39
1785,C513512,P899452,2024-08-11,6,1537.6,289.82
1786,C185687,P079649,2024-08-01,2,846.93,272.69
1787,C008640,P062363,2024-06-28,3,2571.56,641.47
1788,C882843,P812662,2025-08-02,8,4020.1,723.42
1789,C336836,P069861,2025-02-24,7,5215.47,1340.24
1790,C684672,P727843,2025-06-29,3,41.75,8.11
1791,C223685,P885016,2024-10-25,6,1723.55,220.69
1792,C008640,P207957,2025-06-29,1,988.19,110.25
1793,C001662,P599862,2024-09-30,7,6230.77,29.54
1794,C645264,P155817,2024-03-13,3,149.55,10.35
1795,C246116,P473890,2024-11-21,6,469.69,72.11
1796,C880306,P842673,2025-02-27,6,3067.35,881.91
1797,C144592,P319092,2023-06-06,4,2774.13,664.51
1798,C822594,P800050,2023-07-05,2,1384.44,9.14
1799,C424446,P275389,2025-03-09,3,3101.97,484.2
1800,C876960,P722265,2025-06-10,6,2159.76,652.86
1801,C412606,P710221,2023-07-26,5,56.35,2.4
1802,C490446,P371270,2025-07-30,4,3187.05,762.63
1803,C652614,P238925,2025-06-17,8,1023.96,32.52
1804,C839449,P042751,2024-03-30,4,577.83,60.73
1805,C910316,P155531,2024-02-13,4,4356.96,236.12
1806,C063646,P045043,2023-04-06,3,2346.34,340.34
1807,C641038,P498694,2023-05-05,3,1673.86,390.47
1808,C670454,P382115,2025-01-28,6,4768.02,1099.74
1809,C446753,P367946,2023-07-15,4,2578.81,842.67
1810,C187066,P644241,2024-05-04,5,4300.54,626.66
1811,C459725,P208124,2023-01-08,7,5996.52,1507.13
1812,C385603,P330689,2023-12-30,6,2667.66,826.02
1813,C370499,P392619,2025-05-18,5,49.77,3.03
1814,C454719,P880163,2024-10-28,7,6267.1,1757.21
1815,C687203,P937934,2025-01-17,6,6065.36,69.58
1816,C920893,P755976,2024-08-01,1,335.59,11.09
1817,C647026,P238925,2024-12-12,8,855.14,201.34
1818,C955006,P710221,2025-06-06,5,53.29,5.46
1819,C632844,P961816,2024-03-05,3,3040.65,138.81
1820,C137483,P661845,2025-01-29,3,452.25,45.42
1821,C728645,P539972,2023-01-31,8,8842.53,475.39
1822,C387619,P195857,2025-07-19,5,2454.52,451.88
1823,C982519,P042751,2023-12-06,1,124.17,35.47
1824,C890407,P848742,2025-07-24,7,1585.13,18.64
1825,C870685,P387975,2023-06-23,3,1461.64,37.52
1826,C272914,P329645,2023-04-05,7,81.8,26.84
1827,C145537,P992250,2024-04-20,7,3172.26,863.87
1828,C593747,P155531,2023-05-18,1,1058.87,89.4
1829,C819934,P065667,2023-05-12,6,297.87,58.47
1830,C730261,P981945,2024-05-04,8,1441.03,331.85
1831,C540305,P993502,2023-05-09,4,3636.11,537.01
1832,C734353,P329645,2024-11-06,2,25.27,5.77
1833,C211686,P731812,2023-10-17,2,2136.41,142.29
1834,C193408,P796107,2025-01-17,5,4155.72,371.98
1835,C165265,P801232,2024-06-13,5,2950.28,691.92
1836,C737820,P722265,2024-03-08,6,2347.69,464.93
1837,C641038,P038166,2025-02-04,7,1623.21,304.52
1838,C067730,P885016,2023-01-15,3,817.89,154.23
1839,C703193,P539972,2024-02-11,6,6967.98,20.46
1840,C370660,P306313,2025-05-28,6,1307.51,64.39
1841,C227397,P731812,2024-04-07,4,4041.05,516.35
1842,C582775,P489519,2024-03-26,2,352.46,80.66
1843,C336267,P736478,2025-08-04,6,4056.47,373.51
1844,C996207,P065667,2023-12-16,8,383.42,91.7
1845,C459725,P981945,2024-11-15,6,1075.94,253.72
1846,C582775,P627467,2025-03-11,6,6260.1,747.18
1847,C652614,P489519,2023-05-10,2,408.53,24.59
1848,C833710,P062363,2023-05-04,5,5185.97,169.08
1849,C804397,P800050,2024-04-08,7,4202.85,674.68
1850,C921714,P464335,2023-07-06,7,2316.41,597.34
1851,C457719,P357660,2023-05-26,4,1509.29,363.23
1852,C067730,P515811,2024-06-22,3,1604.42,262.75
1853,C463384,P387975,2023-02-18,6,2593.95,404.37
1854,C391908,P107697,2023-06-20,6,1478.67,61.11
1855,C099135,P414772,2024-10-12,4,2082.29,556.23
1856,C831880,P661845,2024-07-07,7,912.06,249.17
1857,C332964,P175136,2024-02-15,5,2045.87,220.88
1858,C698071,P598642,2025-07-04,8,7892.32,1045.76
1859,C101165,P817843,2023-01-01,2,1100.1,73.76
1860,C296256,P720285,2023-08-02,2,1835.14,27.58
1861,C768580,P238925,2023-05-28,8,839.26,217.22
1862,C698673,P841579,2024-02-05,3,1956.1,376.82
1863,C224929,P357660,2023-09-12,6,2759.25,49.53
1864,C724234,P238925,2025-07-03,7,895.89,28.53
1865,C508284,P473890,2024-11-19,3,256.96,13.94
1866,C582636,P937934,2025-02-17,6,6118.42,16.52
1867,C022351,P801232,2023-11-15,2,1175.83,281.05
1868,C234661,P833885,2023-08-26,8,4378.57,353.51
1869,C923885,P415103,2025-01-30,8,7983.2,318.96
1870,C131197,P465110,2025-06-15,5,1298.64,404.21
1871,C005507,P864947,2025-05-08,5,3444.56,99.99
1872,C684672,P201973,2024-08-22,3,1146.83,321.7
1873,C617080,P229314,2025-02-15,5,3975.23,236.52
1874,C644249,P273314,2025-01-19,6,1859.66,119.38
1875,C680175,P785818,2025-05-06,7,1150.4,135.57
1876,C960979,P484060,2025-06-04,5,2495.19,665.61
1877,C224502,P937934,2025-07-15,5,4294.12,818.33
1878,C353289,P598642,2024-11-13,5,4213.35,1372.95
1879,C921714,P656411,2023-04-14,8,3464.87,223.85
1880,C487387,P571543,2024-08-28,7,4654.58,929.18
1881,C266092,P229314,2024-07-28,7,5002.21,894.24
1882,C931205,P864947,2023-02-13,2,1208.57,209.25
1883,C529393,P330689,2024-08-12,2,1130.36,34.2
1884,C698673,P097562,2024-01-05,7,5179.95,1326.06
1885,C211686,P275389,2023-12-22,8,7525.62,2037.5
1886,C047759,P801232,2023-02-08,7,4062.49,1036.59
1887,C783807,P207957,2024-11-16,1,1039.11,59.33
1888,C698013,P042751,2024-10-07,6,934.18,23.66
1889,C225608,P444405,2025-01-16,8,2840.93,765.95
1890,C467947,P496878,2025-04-18,6,1443.53,139.45
1891,C920893,P937934,2024-04-01,1,939.54,82.95
1892,C189904,P436451,2025-02-26,3,2721.11,150.31
1893,C661082,P566556,2024-10-25,6,5334.62,1212.34
1894,C711530,P442180,2025-03-10,3,373.47,99.99
1895,C013892,P825163,2023-12-27,4,3972.18,341.34
1896,C038689,P330689,2025-07-25,2,978.39,186.17
1897,C761747,P814985,2024-10-16,3,929.95,216.92
1898,C744441,P436451,2025-05-26,8,6985.99,671.13
1899,C555454,P644241,2025-02-11,3,2247.31,709.01
1900,C341018,P208124,2023-04-25,4,3664.09,623.71
1901,C187066,P775751,2023-10-31,3,1424.62,157.4
1902,C347203,P079649,2023-07-23,2,1094.28,25.34
1903,C234661,P731812,2025-05-22,5,5489.15,207.6
1904,C703796,P309407,2023-12-29,7,6220.2,213.99
1905,C007335,P484060,2025-05-15,5,2676.08,484.72
1906,C921714,P155817,2023-08-19,8,338.33,88.07
1907,C032137,P566556,2023-06-08,5,5419.85,35.95
1908,C246116,P571543,2023-09-09,4,2839.46,351.26
1909,C072630,P934771,2023-01-13,5,284.4,18.45
1910,C225258,P306313,2025-05-08,8,1639.64,189.56
1911,C434670,P798627,2023-07-16,7,3326.65,162.29
1912,C137483,P721433,2024-02-14,7,6817.9,1565.09
1913,C737329,P162734,2025-04-02,5,389.3,47.05
1914,C750803,P384081,2023-11-24,6,608.45,11.95
1915,C617080,P375734,2023-11-26,4,2923.7,725.86
1916,C641038,P040587,2023-04-09,8,5313.79,821.09
1917,C266092,P649669,2025-01-07,6,5235.62,1144.54
1918,C746305,P420341,2025-04-20,4,18.06,2.38
1919,C561221,P676501,2024-04-16,8,438.84,62.28
1920,C181933,P627467,2023-06-25,1,1004.39,163.49
1921,C558653,P141272,2025-07-06,6,4007.24,542.08
1922,C737329,P934771,2023-03-07,6,357.48,5.94
1923,C830235,P937934,2024-08-06,5,3901.63,1210.82
1924,C168088,P444405,2024-12-31,8,3218.39,388.49
1925,C698673,P375734,2024-02-10,4,3045.74,603.82
1926,C315159,P021683,2024-12-14,5,4065.86,366.24
1927,C033211,P436656,2024-02-21,3,517.97,122.74
1928,C099135,P327724,2025-06-02,1,85.73,27.48
1929,C910397,P496878,2024-08-24,2,425.48,102.18
1930,C918287,P627467,2024-06-26,7,6682.42,1492.74
1931,C224502,P357660,2023-09-12,3,1110.96,293.43
1932,C617575,P785818,2025-01-16,2,336.94,30.48
1933,C810458,P731812,2024-08-10,7,6370.56,1604.89
1934,C083929,P992250,2023-05-22,6,3301.28,158.26
1935,C788211,P515811,2023-07-01,7,3399.27,957.46
1936,C211679,P387671,2023-07-08,5,3927.21,438.09
1937,C961435,P442180,2024-10-24,2,288.83,26.81
1938,C831880,P981945,2024-06-20,5,1102.4,5.65
1939,C553447,P366261,2024-07-24,1,511.14,105.2
1940,C810458,P375227,2023-01-02,1,417.14,0.49
1941,C645710,P800050,2023-01-29,6,3282.55,898.19
1942,C254509,P081878,2024-10-13,8,5943.51,282.97
1943,C337780,P116864,2023-04-10,3,2207.74,389.39
1944,C047759,P755976,2025-07-01,8,2283.67,489.77
1945,C901375,P755976,2024-06-03,3,828.3,211.74
1946,C166816,P444405,2024-09-29,1,345.44,105.42
1947,C670454,P720285,2025-08-15,5,4531.33,125.47
1948,C678004,P885016,2024-08-27,3,753.34,218.78
1949,C030990,P357660,2024-09-09,3,1054.23,350.16
1950,C210817,P820680,2025-08-08,7,3233.11,788.25
1951,C226756,P420341,2023-03-09,6,28.77,1.89
1952,C582636,P097562,2025-04-17,8,7085.34,350.1
1953,C387619,P275389,2024-01-02,1,921.46,273.93
1954,C949034,P330689,2025-05-18,2,971.38,193.18
1955,C535970,P387975,2024-07-30,7,2836.1,661.94
1956,C529393,P842673,2023-10-17,6,3815.5,133.76
1957,C614303,P993502,2023-10-27,7,6564.93,738.03
1958,C870685,P880163,2024-05-17,1,1005.55,140.78
1959,C535970,P775751,2024-05-10,7,3409.08,282.3
1960,C661082,P159362,2025-02-28,1,647.02,98.3
1961,C003524,P081878,2023-04-02,5,3023.64,867.91
1962,C198895,P812662,2024-07-09,3,1493.79,285.03
1963,C508284,P175136,2024-07-01,1,448.0,5.35
1964,C985574,P776014,2023-07-12,6,4975.17,1580.13
1965,C899814,P392619,2025-01-26,3,27.65,4.03
1966,C099135,P471980,2025-07-21,4,3409.66,86.22
1967,C996207,P571543,2024-12-30,6,4698.78,87.3
1968,C588274,P785818,2023-07-31,1,181.63,2.08
1969,C083929,P679216,2025-07-10,2,1776.46,533.86
1970,C258086,P097562,2024-11-06,6,4204.18,1372.4
1971,C621743,P649669,2024-01-16,7,7360.23,83.29
1972,C582636,P971430,2024-09-28,5,848.5,240.0
1973,C971194,P812662,2024-12-28,5,2812.85,151.85
1974,C880306,P908105,2024-02-24,1,579.64,67.26
1975,C225608,P168876,2023-10-12,4,1616.21,414.67
1976,C797887,P208944,2024-09-06,1,440.62,81.84
1977,C752217,P275389,2024-12-13,8,9254.98,308.14
1978,C450811,P329645,2023-03-14,2,30.15,0.89
1979,C553918,P341596,2023-07-07,6,2299.98,100.44
1980,C508284,P065667,2024-11-28,7,386.13,29.6
1981,C837588,P899452,2025-05-26,5,1481.55,41.3
1982,C670454,P525569,2025-04-22,4,2766.74,862.02
1983,C296256,P814985,2023-07-25,3,998.29,148.58
1984,C691569,P833885,2024-05-05,2,1150.07,32.95
1985,C736384,P055207,2023-07-08,2,1126.13,265.25
1986,C229883,P097562,2024-03-22,6,4965.79,610.79
1987,C734353,P885695,2024-09-03,1,759.35,150.83
1988,C193198,P081878,2025-02-25,4,2549.04,564.2
1989,C785244,P798627,2023-01-15,3,1367.66,127.6
1990,C193408,P696956,2023-12-25,8,6488.3,342.66
1991,C529393,P141272,2024-02-05,7,5104.4,203.14
1992,C724337,P464335,2023-03-07,4,1588.43,76.57
1993,C808405,P825163,2024-11-04,8,8572.45,54.59
1994,C314388,P341596,2025-05-13,4,1359.57,240.71
1995,C656660,P883409,2023-06-14,3,940.12,148.97
1996,C446753,P141272,2023-04-25,2,1361.03,155.41
1997,C954133,P208124,2024-09-25,3,2633.72,582.13
1998,C535970,P310596,2023-02-09,3,1693.14,492.63
1999,C637717,P371270,2023-01-07,7,6906.03,5.91
2000,C557055,P055207,2025-02-26,2,1093.28,298.1
2001,C614303,P831530,2024-07-31,2,719.12,3.58
2002,C670326,P812662,2024-10-22,7,3857.48,293.1
2003,C563213,P055207,2024-04-05,4,2307.69,475.07
2004,C311649,P208944,2023-12-20,8,3679.03,500.65
2005,C551245,P820680,2024-07-03,6,3253.99,192.89
2006,C837588,P696956,2024-02-02,5,3328.03,941.32
2007,C133686,P918103,2024-03-18,5,1829.34,68.31
2008,C967282,P900194,2024-12-28,4,962.17,315.39
2009,C842436,P515811,2023-08-02,7,3898.03,458.7
2010,C442637,P382969,2025-01-21,8,6300.35,786.45
2011,C693755,P222288,2024-01-08,6,1054.86,93.6
2012,C385603,P375734,2025-01-10,4,3425.11,224.45
2013,C506128,P081878,2024-08-05,4,2375.4,737.84
2014,C909474,P162734,2025-07-10,8,602.48,95.68
2015,C698673,P157866,2024-01-19,5,932.8,52.6
2016,C582636,P833885,2023-04-22,8,4376.8,355.28
2017,C564091,P900194,2023-02-22,4,1208.2,69.36
2018,C434670,P961816,2024-11-06,7,5680.67,1738.07
2019,C103953,P885016,2024-03-29,1,267.82,56.22
2020,C007335,P798627,2024-11-14,3,1393.09,102.17
2021,C373573,P276820,2025-02-26,3,733.76,140.08
2022,C561221,P993502,2023-06-04,7,6725.13,577.83
2023,C032137,P856438,2025-02-19,8,7470.42,641.26
2024,C614303,P107697,2025-01-22,1,213.25,43.38
2025,C370499,P880163,2023-01-22,1,882.62,263.71
2026,C910397,P980619,2025-05-23,2,1836.77,156.09
2027,C285751,P842673,2025-01-31,3,1501.73,472.9
2028,C825533,P627467,2024-01-07,6,5985.18,1022.1
2029,C910316,P992250,2023-12-13,3,1604.47,125.3
2030,C635024,P775751,2023-06-13,3,1517.45,64.57
2031,C022351,P309407,2025-07-21,7,6179.59,254.6
2032,C434670,P833885,2024-12-17,5,2447.4,510.15
2033,C920893,P609544,2024-11-10,3,218.97,64.41
2034,C499661,P275389,2023-05-19,7,7378.64,989.09
2035,C664434,P375227,2025-02-24,1,356.43,61.2
2036,C516539,P155531,2024-08-21,3,3059.57,385.24
2037,C225258,P382115,2024-11-18,6,4568.63,1299.13
2038,C746721,P310596,2023-03-12,3,2112.03,73.74
2039,C721441,P106633,2025-07-27,3,1499.69,42.79
2040,C290882,P993502,2024-10-11,6,5802.18,457.5
2041,C921714,P515811,2024-09-09,8,4959.26,19.86
2042,C709445,P367946,2023-06-23,6,4040.02,1092.2
2043,C854339,P736478,2023-10-14,1,647.96,90.37
2044,C439281,P676501,2024-10-26,4,206.68,43.88
2045,C582775,P944501,2024-03-19,6,2745.69,28.05
2046,C006043,P382969,2024-11-06,2,1624.24,147.46
2047,C309883,P856438,2025-06-11,1,827.74,186.22
2048,C298363,P160288,2024-01-25,4,989.22,289.06
2049,C063646,P055207,2023-02-06,5,2872.46,605.99
2050,C643312,P162734,2025-04-02,7,548.7,62.19
2051,C538483,P856438,2023-12-21,5,4369.68,700.12
2052,C553918,P899452,2023-10-01,2,470.05,139.09
2053,C136772,P880163,2025-04-04,6,5396.67,1481.31
2054,C884941,P918103,2025-04-10,3,909.1,229.49
2055,C810967,P841579,2023-03-18,3,2115.15,217.77
2056,C551245,P812662,2025-03-31,4,1909.93,461.83
2057,C042076,P373228,2025-01-10,1,56.41,12.73
2058,C703796,P069861,2023-06-09,8,6310.33,1181.91
2059,C351396,P772985,2024-09-19,2,1660.73,23.65
2060,C103693,P842673,2025-07-29,2,1255.35,61.07
2061,C211686,P387671,2023-01-04,7,4901.98,1209.44
2062,C789728,P710221,2023-02-21,2,21.23,2.27
2063,C147751,P107697,2023-07-17,8,1633.42,419.62
2064,C991202,P785818,2024-09-11,3,486.48,64.65
2065,C121280,P366261,2024-03-29,3,1614.39,234.63
2066,C035403,P755976,2023-07-22,5,1671.04,62.36
2067,C012406,P319092,2023-07-13,2,1417.21,302.11
2068,C042076,P081878,2023-07-11,6,3786.92,882.94
2069,C961435,P539972,2024-02-09,5,4947.88,875.82
2070,C187066,P159362,2023-08-12,7,4889.92,327.32
2071,C423598,P097562,2024-06-27,1,777.27,152.16
2072,C678004,P208944,2023-10-16,3,1542.05,25.33
2073,C326321,P785818,2023-12-19,1,155.24,28.47
2074,C505729,P010283,2024-11-21,8,1144.56,3.44
2075,C373573,P273314,2023-11-23,6,1633.66,345.38
2076,C553447,P627467,2024-08-05,5,4777.87,1061.53
2077,C403269,P727843,2024-01-02,8,120.65,12.31
2078,C721441,P382115,2023-11-17,4,3688.76,223.08
2079,C176725,P275389,2024-12-08,6,6437.65,734.69
2080,C165265,P722265,2025-08-03,7,2901.06,380.33
2081,C134619,P727843,2023-06-06,3,40.66,9.2
2082,C007335,P598642,2023-01-26,3,2691.26,660.52
2083,C083929,P661845,2024-02-14,6,991.87,3.47
2084,C177191,P696956,2023-06-04,3,2422.65,138.96
2085,C687203,P106633,2024-04-28,3,1438.02,104.46
2086,C067730,P918103,2024-05-24,7,2551.56,105.15
2087,C426280,P116216,2023-08-22,4,3595.82,497.94
2088,C171072,P814985,2024-03-19,7,2042.26,633.77
2089,C327379,P229314,2024-11-12,1,767.93,74.42
2090,C810967,P341596,2023-11-28,8,2714.22,486.34
2091,C582636,P384081,2024-06-15,8,661.01,166.19
2092,C442637,P382115,2023-01-14,5,4117.81,771.99
2093,C686511,P720285,2024-12-01,7,5522.64,996.88
2094,C234661,P856438,2024-06-26,5,4637.48,432.32
2095,C378313,P040587,2024-01-14,8,6038.06,96.82
2096,C910316,P310596,2024-03-03,4,2761.75,152.61
2097,C324357,P371270,2025-07-20,6,4985.67,938.85
2098,C670326,P116216,2024-07-22,6,5254.52,886.12
2099,C351396,P357660,2025-07-12,3,1065.41,338.98
2100,C384972,P812662,2025-07-22,4,1951.9,419.86
2101,C727801,P384081,2025-04-12,4,363.08,50.52
2102,C819934,P208124,2023-11-17,2,1938.01,205.89
2103,C697485,P155817,2023-03-25,8,377.08,49.32
2104,C168088,P826289,2023-03-10,8,5627.13,607.19
2105,C854339,P937934,2024-12-29,3,2788.5,278.97
2106,C620354,P366261,2024-04-30,4,2327.71,137.65
2107,C500265,P722265,2023-12-31,8,3223.38,526.78
2108,C006026,P302996,2024-05-11,6,879.74,156.7
2109,C593747,P842673,2025-04-23,4,2002.46,630.38
2110,C940255,P429026,2023-10-30,1,800.98,180.46
2111,C808405,P387975,2025-03-29,5,2343.55,155.05
2112,C839449,P517566,2024-12-18,1,44.51,3.58
2113,C588274,P848742,2023-10-31,1,227.46,1.65
2114,C529393,P598642,2023-03-22,6,5924.37,779.19
2115,C697485,P944501,2024-10-02,7,2786.82,449.21
2116,C636096,P885695,2025-02-15,6,5313.98,147.1
2117,C352547,P820680,2023-10-10,4,1892.17,405.75
2118,C229977,P899452,2023-06-16,3,839.97,73.74
2119,C687203,P045043,2023-02-23,6,4631.06,742.3
2120,C133686,P848742,2023-11-19,7,1383.2,220.57
2121,C783807,P392619,2024-10-23,6,57.09,6.27
2122,C324357,P038166,2024-10-21,5,1265.41,111.54
2123,C196972,P798627,2023-02-10,1,408.36,90.06
2124,C320275,P856438,2024-05-23,2,1557.98,469.94
2125,C103693,P661845,2023-04-15,3,380.7,116.97
2126,C667686,P387671,2025-02-11,6,3965.02,1273.34
2127,C686511,P010283,2024-02-27,6,699.38,161.62
2128,C058454,P474352,2024-07-12,1,604.09,91.2
2129,C166307,P525569,2024-12-12,3,2348.65,372.92
2130,C013892,P710221,2024-04-04,3,34.23,1.02
2131,C039728,P649669,2023-09-03,1,891.96,171.4
2132,C021889,P042751,2023-02-23,4,562.14,76.42
2133,C003524,P571543,2025-02-15,4,2432.95,757.77
2134,C671671,P428001,2023-11-24,6,5296.85,568.21
2135,C864678,P525569,2023-01-20,5,3977.77,558.18
2136,C290882,P367946,2024-07-17,2,1693.58,17.16
2137,C874462,P831530,2023-08-02,4,1234.83,210.57
2138,C193008,P442180,2024-12-19,2,269.75,45.89
2139,C133686,P436656,2025-07-09,3,577.09,63.62
2140,C081273,P021683,2023-01-08,5,4137.76,294.34
2141,C378313,P436656,2024-02-02,3,506.99,133.72
2142,C131197,P065667,2023-12-09,4,218.14,19.42
2143,C039728,P106633,2023-05-03,5,2280.52,290.28
2144,C910316,P736478,2025-02-27,7,4903.96,264.35
2145,C145537,P275389,2024-02-01,2,1946.8,443.98
2146,C822594,P842673,2025-02-16,5,2605.75,685.3
2147,C384514,P490957,2025-06-26,5,3369.09,334.16
2148,C910397,P649669,2024-08-03,5,5028.62,288.18
2149,C535425,P720285,2023-01-13,4,2952.8,772.64
2150,C593378,P679216,2024-05-26,7,6630.68,1455.44
2151,C833710,P106633,2024-09-08,3,1187.39,355.09
2152,C949034,P775751,2024-09-03,5,2112.65,524.05
2153,C931205,P971430,2023-03-21,2,339.13,96.27
2154,C617575,P175136,2025-05-27,1,346.04,107.31
2155,C602276,P160288,2024-03-31,7,1829.44,407.55
2156,C327379,P981945,2023-02-24,6,1258.09,71.57
2157,C336836,P517566,2025-01-29,6,283.05,5.49
2158,C442637,P918103,2023-11-01,1,294.28,85.25
2159,C588080,P848742,2023-09-27,8,1406.68,426.2
2160,C588274,P429026,2025-07-30,1,765.45,215.99
2161,C670326,P696956,2023-01-15,2,1670.98,36.76
2162,C667686,P820680,2025-06-09,5,2678.47,193.93
2163,C454719,P276820,2024-05-06,2,476.03,106.53
2164,C551245,P645373,2023-03-08,7,6677.35,1362.85
2165,C617575,P831530,2024-05-24,7,2004.3,525.15
2166,C225608,P696956,2023-01-14,1,713.71,140.16
2167,C661082,P116216,2024-12-27,5,4197.55,919.65
2168,C744441,P826289,2023-01-25,5,2958.19,938.26
2169,C691564,P384081,2024-12-07,8,659.62,167.58
2170,C870680,P471980,2025-06-13,7,5262.91,854.88
2171,C454719,P382115,2025-03-21,4,3212.04,699.8
2172,C593991,P175136,2023-10-21,6,2659.97,60.13
2173,C133686,P820680,2025-04-20,8,3970.13,625.71
2174,C378313,P195857,2025-01-13,3,1604.02,139.82
2175,C711328,P116864,2024-02-21,3,2220.41,376.72
2176,C333840,P196667,2023-12-22,5,5536.81,212.19
2177,C260803,P785818,2024-11-22,7,1170.13,115.84
2178,C103953,P273314,2024-09-08,5,1284.41,364.79
2179,C593378,P496878,2024-10-22,8,1872.79,237.85
2180,C580800,P414772,2025-06-30,1,602.99,56.64
2181,C147751,P934771,2024-09-05,6,314.34,49.08
2182,C373573,P961816,2025-05-21,3,2402.69,776.77
2183,C822594,P525569,2023-03-25,7,4952.11,1398.22
2184,C493098,P489519,2023-02-12,2,370.81,62.31
2185,C686926,P566556,2024-11-11,3,2668.12,605.36
2186,C637717,P825163,2024-05-15,2,1981.26,175.5
2187,C378313,P566556,2024-02-09,7,7219.8,418.32
2188,C894333,P157866,2024-12-05,2,371.91,22.25
2189,C529393,P820680,2023-06-09,4,1886.48,411.44
2190,C474324,P772985,2024-05-22,3,1948.08,578.49
2191,C391908,P800050,2023-09-05,7,4508.23,369.3
2192,C527077,P415103,2024-10-15,2,1581.79,493.75
2193,C336836,P042751,2023-01-17,1,147.84,11.8
2194,C535543,P796107,2025-04-27,2,1780.73,30.35
